,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,month,day,hour
8732,3,0,1,1,28.7,33.335,79,12.998,25,8,8,5
8733,3,0,1,2,28.7,33.335,79,15.0013,141,8,8,6
8734,3,0,1,3,29.52,34.09,70,12.998,407,8,8,7
8735,3,0,1,2,28.7,33.335,79,0.0,605,8,8,8
8736,3,0,1,3,28.7,33.335,79,11.0014,276,8,8,9
8737,3,0,1,1,30.34,34.85,70,15.0013,213,8,8,10
8738,3,0,1,1,31.16,36.365,66,8.9981,260,8,8,11
8739,3,0,1,2,31.98,36.365,55,6.0032,285,8,8,12
8740,3,0,1,1,32.8,37.12,49,15.0013,289,8,8,13
8741,3,0,1,1,33.62,37.88,46,0.0,287,8,8,14
8742,3,0,1,1,33.62,37.88,46,8.9981,274,8,8,15
8743,3,0,1,1,34.44,37.88,41,7.0015,451,8,8,16
8744,3,0,1,1,33.62,37.12,41,0.0,858,8,8,17
8745,3,0,1,1,33.62,37.12,41,8.9981,843,8,8,18
8746,3,0,1,1,31.98,37.12,59,12.998,640,8,8,19
8747,3,0,1,1,31.16,36.365,66,11.0014,457,8,8,20
8748,3,0,1,1,30.34,34.85,70,12.998,317,8,8,21
8749,3,0,1,1,30.34,34.85,70,6.0032,207,8,8,22
8750,3,0,1,1,29.52,34.85,74,12.998,113,8,8,23
8751,3,0,1,1,28.7,33.335,84,12.998,47,8,8,0
8752,3,0,1,1,28.7,33.335,84,8.9981,18,8,8,1
8753,3,0,1,1,28.7,33.335,84,8.9981,13,8,8,2
8754,3,0,1,1,28.7,33.335,84,0.0,6,8,8,3
8755,3,0,1,1,27.88,31.82,83,8.9981,9,8,8,4
8756,3,0,1,1,28.7,33.335,79,7.0015,36,8,8,5
8757,3,0,1,2,28.7,33.335,79,12.998,179,8,8,6
8758,3,0,1,2,28.7,33.335,74,8.9981,502,8,8,7
8759,3,0,1,2,28.7,32.575,70,11.0014,705,8,8,8
8760,3,0,1,2,28.7,33.335,74,8.9981,327,8,8,9
8761,3,0,1,2,30.34,34.85,70,8.9981,250,8,8,10
8762,3,0,1,2,31.16,36.365,66,6.0032,214,8,8,11
8763,3,0,1,2,32.8,37.88,55,8.9981,283,8,8,12
8764,3,0,1,2,32.8,37.12,52,12.998,253,8,8,13
8765,3,0,1,2,33.62,37.88,46,0.0,261,8,8,14
8766,3,0,1,1,32.8,37.12,52,0.0,306,8,8,15
8767,3,0,1,3,31.16,36.365,66,19.0012,445,8,8,16
8768,3,0,1,2,31.98,37.12,62,8.9981,868,8,8,17
8769,3,0,1,2,31.16,35.605,62,11.0014,814,8,8,18
8770,3,0,1,2,31.16,36.365,66,7.0015,610,8,8,19
8771,3,0,1,2,30.34,34.85,70,8.9981,448,8,8,20
8772,3,0,1,2,29.52,34.85,74,0.0,317,8,8,21
8773,3,0,1,1,29.52,34.85,74,7.0015,224,8,8,22
8774,3,0,1,1,29.52,34.85,79,0.0,138,8,8,23
8775,3,0,1,1,28.7,33.335,84,0.0,58,8,8,0
8776,3,0,1,1,29.52,34.85,79,0.0,23,8,8,1
8777,3,0,1,1,28.7,33.335,84,0.0,6,8,8,2
8778,3,0,1,1,28.7,33.335,84,0.0,7,8,8,3
8779,3,0,1,1,28.7,33.335,84,0.0,7,8,8,4
8780,3,0,1,2,27.88,31.82,89,11.0014,43,8,8,5
8781,3,0,1,2,28.7,33.335,84,11.0014,173,8,8,6
8782,3,0,1,2,28.7,33.335,84,11.0014,482,8,8,7
8783,3,0,1,2,30.34,36.365,72,6.0032,737,8,8,8
8784,3,0,1,2,31.16,36.365,66,0.0,341,8,8,9
8785,3,0,1,2,32.8,37.12,52,8.9981,214,8,8,10
8786,3,0,1,2,32.8,37.12,52,0.0,239,8,8,11
8787,3,0,1,2,32.8,37.12,52,0.0,280,8,8,12
8788,3,0,1,2,32.8,37.12,52,0.0,313,8,8,13
8789,3,0,1,2,32.8,37.12,52,16.9979,236,8,8,14
8790,3,0,1,2,34.44,37.88,44,12.998,278,8,8,15
8791,3,0,1,2,32.8,37.12,49,19.0012,441,8,8,16
8792,3,0,1,2,32.8,37.88,55,19.0012,858,8,8,17
8793,3,0,1,2,31.98,36.365,55,11.0014,862,8,8,18
8794,3,0,1,1,31.16,36.365,66,15.0013,686,8,8,19
8795,3,0,1,1,30.34,34.85,66,12.998,500,8,8,20
8796,3,0,1,1,30.34,34.85,66,7.0015,381,8,8,21
8797,3,0,1,1,29.52,34.85,74,7.0015,233,8,8,22
8798,3,0,1,1,29.52,34.09,70,8.9981,136,8,8,23
8799,3,0,1,1,29.52,34.85,74,12.998,67,8,8,0
8800,3,0,1,1,28.7,33.335,79,8.9981,28,8,8,1
8801,3,0,1,1,28.7,33.335,84,6.0032,14,8,8,2
8802,3,0,1,1,27.88,31.82,83,6.0032,6,8,8,3
8803,3,0,1,2,27.88,31.82,89,8.9981,10,8,8,4
8804,3,0,1,2,27.06,29.545,94,0.0,41,8,8,5
8805,3,0,1,1,27.06,30.305,83,11.0014,167,8,8,6
8806,3,0,1,2,28.7,33.335,84,11.0014,475,8,8,7
8807,3,0,1,1,29.52,34.85,74,7.0015,698,8,8,8
8808,3,0,1,1,31.16,36.365,66,11.0014,353,8,8,9
8809,3,0,1,1,32.8,37.88,55,15.0013,205,8,8,10
8810,3,0,1,1,34.44,37.88,44,0.0,260,8,8,11
8811,3,0,1,1,34.44,37.88,44,7.0015,277,8,8,12
8812,3,0,1,1,35.26,39.395,41,7.0015,281,8,8,13
8813,3,0,1,1,36.08,38.635,32,15.0013,247,8,8,14
8814,3,0,1,1,36.08,38.635,32,15.0013,267,8,8,15
8815,3,0,1,1,35.26,38.635,39,16.9979,417,8,8,16
8816,3,0,1,1,35.26,37.88,36,16.9979,810,8,8,17
8817,3,0,1,2,33.62,37.88,46,16.9979,811,8,8,18
8818,3,0,1,1,32.8,37.88,55,12.998,623,8,8,19
8819,3,0,1,1,28.7,32.575,54,19.0012,478,8,8,20
8820,3,0,1,2,28.7,32.575,58,11.0014,336,8,8,21
8821,3,0,1,2,27.06,31.06,69,15.0013,259,8,8,22
8822,3,0,1,1,27.06,31.06,74,0.0,156,8,8,23
8823,3,0,1,1,28.7,32.575,65,6.0032,85,8,8,0
8824,3,0,1,1,28.7,32.575,65,7.0015,41,8,8,1
8825,3,0,1,1,28.7,33.335,74,11.0014,20,8,8,2
8826,3,0,1,2,29.52,34.85,79,12.998,9,8,8,3
8827,3,0,1,3,28.7,33.335,84,19.0012,7,8,8,4
8828,3,0,1,3,28.7,33.335,84,19.0012,33,8,8,5
8829,3,0,1,3,26.24,28.79,89,19.9995,44,8,8,6
8830,3,0,1,3,26.24,28.79,89,7.0015,133,8,8,7
8831,3,0,1,3,25.42,27.275,91,11.0014,119,8,8,8
8832,3,0,1,2,26.24,28.79,89,0.0,220,8,8,9
8833,3,0,1,1,27.06,29.545,89,7.0015,193,8,8,10
8834,3,0,1,3,27.88,31.82,79,8.9981,251,8,8,11
8835,3,0,1,2,30.34,34.85,66,23.9994,315,8,8,12
8836,3,0,1,2,31.16,35.605,58,23.9994,290,8,8,13
8837,3,0,1,1,31.16,35.605,58,23.9994,307,8,8,14
8838,3,0,1,1,32.8,37.12,52,30.0026,324,8,8,15
8839,3,0,1,1,31.98,36.365,55,19.9995,467,8,8,16
8840,3,0,1,1,32.8,37.12,52,19.0012,730,8,8,17
8841,3,0,1,1,31.16,35.605,62,19.9995,640,8,8,18
8842,3,0,1,1,31.16,35.605,62,19.0012,492,8,8,19
8843,3,0,1,1,30.34,34.85,66,19.9995,370,8,8,20
8844,3,0,1,1,30.34,34.85,66,16.9979,286,8,8,21
8845,3,0,1,1,29.52,34.85,74,19.0012,218,8,8,22
8846,3,0,1,1,29.52,34.09,70,19.0012,192,8,8,23
8847,3,0,0,1,28.7,32.575,70,19.0012,180,8,8,0
8848,3,0,0,1,27.06,31.06,74,15.0013,116,8,8,1
8849,3,0,0,3,26.24,29.545,78,12.998,85,8,8,2
8850,3,0,0,3,25.42,28.79,83,11.0014,21,8,8,3
8851,3,0,0,1,25.42,28.79,83,7.0015,10,8,8,4
8852,3,0,0,1,25.42,28.03,88,7.0015,11,8,8,5
8853,3,0,0,2,25.42,28.03,88,7.0015,23,8,8,6
8854,3,0,0,1,26.24,28.79,83,6.0032,62,8,8,7
8855,3,0,0,1,27.06,30.305,83,7.0015,162,8,8,8
8856,3,0,0,1,27.88,31.82,79,12.998,271,8,8,9
8857,3,0,0,1,29.52,34.09,62,6.0032,407,8,8,10
8858,3,0,0,1,30.34,34.85,66,11.0014,499,8,8,11
8859,3,0,0,1,31.16,35.605,58,15.0013,546,8,8,12
8860,3,0,0,1,32.8,37.12,49,23.9994,569,8,8,13
8861,3,0,0,1,32.8,37.12,49,19.9995,538,8,8,14
8862,3,0,0,1,32.8,36.365,46,19.0012,562,8,8,15
8863,3,0,0,1,32.8,36.365,46,19.9995,531,8,8,16
8864,3,0,0,3,30.34,34.85,66,23.9994,512,8,8,17
8865,3,0,0,2,28.7,33.335,74,19.9995,300,8,8,18
8866,3,0,0,2,27.06,29.545,89,7.0015,275,8,8,19
8867,3,0,0,3,27.06,29.545,89,27.9993,160,8,8,20
8868,3,0,0,2,27.06,29.545,89,11.0014,128,8,8,21
8869,3,0,0,2,27.06,29.545,89,11.0014,168,8,8,22
8870,3,0,0,3,27.06,30.305,78,11.0014,163,8,8,23
8871,3,0,0,2,26.24,30.305,73,8.9981,120,8,8,0
8872,3,0,0,1,25.42,29.545,78,8.9981,113,8,8,1
8873,3,0,0,1,26.24,30.305,69,8.9981,86,8,8,2
8874,3,0,0,1,25.42,29.545,73,6.0032,48,8,8,3
8875,3,0,0,1,26.24,30.305,69,6.0032,10,8,8,4
8876,3,0,0,1,26.24,31.06,61,12.998,10,8,8,5
8877,3,0,0,1,26.24,30.305,65,11.0014,16,8,8,6
8878,3,0,0,1,26.24,30.305,65,8.9981,39,8,8,7
8879,3,0,0,1,27.06,31.06,54,15.0013,119,8,8,8
8880,3,0,0,1,28.7,32.575,48,15.0013,217,8,8,9
8881,3,0,0,1,28.7,32.575,51,11.0014,328,8,8,10
8882,3,0,0,1,30.34,33.335,42,11.0014,449,8,8,11
8883,3,0,0,1,30.34,33.335,42,12.998,505,8,8,12
8884,3,0,0,1,31.98,34.85,40,0.0,543,8,8,13
8885,3,0,0,1,31.16,34.09,40,12.998,579,8,8,14
8886,3,0,0,1,31.16,34.09,40,8.9981,577,8,8,15
8887,3,0,0,1,31.16,34.09,40,7.0015,513,8,8,16
8888,3,0,0,1,32.8,34.85,33,0.0,505,8,8,17
8889,3,0,0,1,31.98,34.09,35,7.0015,491,8,8,18
8890,3,0,0,1,30.34,32.575,40,8.9981,465,8,8,19
8891,3,0,0,1,29.52,32.575,45,0.0,300,8,8,20
8892,3,0,0,1,29.52,33.335,51,6.0032,220,8,8,21
8893,3,0,0,1,28.7,32.575,58,8.9981,181,8,8,22
8894,3,0,0,1,27.88,31.82,61,0.0,110,8,8,23
8895,3,0,1,1,27.06,31.06,65,7.0015,47,8,8,0
8896,3,0,1,1,27.06,31.06,65,6.0032,14,8,8,1
8897,3,0,1,1,26.24,30.305,69,7.0015,9,8,8,2
8898,3,0,1,1,26.24,30.305,69,0.0,6,8,8,3
8899,3,0,1,1,26.24,30.305,69,7.0015,11,8,8,4
8900,3,0,1,1,26.24,30.305,69,7.0015,36,8,8,5
8901,3,0,1,1,25.42,29.545,73,6.0032,159,8,8,6
8902,3,0,1,1,27.06,31.06,65,8.9981,436,8,8,7
8903,3,0,1,2,29.52,33.335,51,6.0032,673,8,8,8
8904,3,0,1,2,30.34,33.335,45,0.0,305,8,8,9
8905,3,0,1,2,31.16,34.09,40,0.0,199,8,8,10
8906,3,0,1,1,31.16,34.09,40,6.0032,245,8,8,11
8907,3,0,1,1,31.98,34.85,40,12.998,276,8,8,12
8908,3,0,1,1,31.98,34.85,40,11.0014,254,8,8,13
8909,3,0,1,1,32.8,34.85,33,7.0015,248,8,8,14
8910,3,0,1,1,33.62,36.365,34,15.0013,274,8,8,15
8911,3,0,1,1,32.8,35.605,36,6.0032,464,8,8,16
8912,3,0,1,1,32.8,35.605,36,11.0014,818,8,8,17
8913,3,0,1,1,31.16,34.85,52,19.0012,812,8,8,18
8914,3,0,1,1,30.34,34.09,58,11.0014,555,8,8,19
8915,3,0,1,1,30.34,34.09,62,15.0013,432,8,8,20
8916,3,0,1,1,29.52,34.09,66,12.998,290,8,8,21
8917,3,0,1,1,29.52,34.09,62,22.0028,192,8,8,22
8918,3,0,1,1,28.7,32.575,70,15.0013,128,8,8,23
8919,3,0,1,1,28.7,33.335,74,15.0013,60,8,8,0
8920,3,0,1,1,27.88,31.82,79,16.9979,27,8,8,1
8921,3,0,1,2,27.88,31.82,83,12.998,11,8,8,2
8922,3,0,1,2,27.88,31.82,83,12.998,3,8,8,3
8923,3,0,1,2,27.88,31.82,83,12.998,5,8,8,4
8924,3,0,1,2,27.88,31.82,89,12.998,36,8,8,5
8925,3,0,1,3,26.24,28.79,83,12.998,64,8,8,6
8926,3,0,1,2,27.06,30.305,83,6.0032,179,8,8,7
8927,3,0,1,2,27.06,29.545,89,6.0032,618,8,8,8
8928,3,0,1,2,28.7,33.335,74,0.0,402,8,8,9
8929,3,0,1,1,28.7,33.335,79,7.0015,208,8,8,10
8930,3,0,1,1,30.34,34.09,62,0.0,196,8,8,11
8931,3,0,1,1,31.98,35.605,49,8.9981,300,8,8,12
8932,3,0,1,1,32.8,36.365,46,6.0032,286,8,8,13
8933,3,0,1,1,33.62,37.12,41,15.0013,255,8,8,14
8934,3,0,1,1,33.62,37.88,46,15.0013,283,8,8,15
8935,3,0,1,1,33.62,37.12,43,15.0013,458,8,8,16
8936,3,0,1,3,31.16,36.365,66,16.9979,812,8,8,17
8937,3,0,1,1,31.16,35.605,62,19.0012,854,8,8,18
8938,3,0,1,1,31.16,36.365,66,12.998,627,8,8,19
8939,3,0,1,1,30.34,35.605,74,15.0013,436,8,8,20
8940,3,0,1,1,30.34,34.09,62,15.0013,308,8,8,21
8941,3,0,1,1,29.52,34.09,66,6.0032,189,8,8,22
8942,3,0,1,1,29.52,34.09,66,11.0014,167,8,8,23
8943,3,0,1,1,28.7,32.575,61,12.998,60,8,8,0
8944,3,0,1,1,28.7,32.575,61,0.0,37,8,8,1
8945,3,0,1,1,27.88,31.82,65,0.0,8,8,8,2
8946,3,0,1,1,27.06,31.06,74,7.0015,11,8,8,3
8947,3,0,1,1,26.24,28.79,83,7.0015,4,8,8,4
8948,3,0,1,1,26.24,29.545,78,7.0015,39,8,8,5
8949,3,0,1,1,26.24,29.545,78,7.0015,172,8,8,6
8950,3,0,1,2,27.06,31.06,69,12.998,492,8,8,7
8951,3,0,1,2,28.7,32.575,65,19.0012,682,8,8,8
8952,3,0,1,2,29.52,34.09,62,12.998,367,8,8,9
8953,3,0,1,2,29.52,34.09,62,12.998,233,8,8,10
8954,3,0,1,2,30.34,34.09,58,12.998,235,8,8,11
8955,3,0,1,1,30.34,34.09,55,15.0013,307,8,8,12
8956,3,0,1,2,31.98,35.605,49,12.998,294,8,8,13
8957,3,0,1,2,31.16,34.85,52,19.9995,255,8,8,14
8958,3,0,1,1,31.16,34.85,52,16.9979,266,8,8,15
8959,3,0,1,1,31.16,34.09,48,12.998,431,8,8,16
8960,3,0,1,1,30.34,34.09,55,19.0012,851,8,8,17
8961,3,0,1,1,30.34,33.335,51,15.0013,848,8,8,18
8962,3,0,1,1,28.7,32.575,61,8.9981,649,8,8,19
8963,3,0,1,1,28.7,32.575,61,8.9981,427,8,8,20
8964,3,0,1,1,28.7,32.575,61,12.998,315,8,8,21
8965,3,0,1,1,28.7,32.575,61,11.0014,226,8,8,22
8966,3,0,1,1,27.88,31.82,65,7.0015,138,8,8,23
8967,3,0,1,1,27.06,31.06,69,0.0,76,8,8,0
8968,3,0,1,1,26.24,30.305,73,0.0,21,8,8,1
8969,3,0,1,1,26.24,30.305,69,12.998,15,8,8,2
8970,3,0,1,1,25.42,29.545,73,16.9979,4,8,8,3
8971,3,0,1,1,25.42,29.545,73,15.0013,5,8,8,4
8972,3,0,1,1,24.6,28.79,78,11.0014,37,8,8,5
8973,3,0,1,1,24.6,28.79,78,11.0014,165,8,8,6
8974,3,0,1,1,26.24,30.305,69,15.0013,464,8,8,7
8975,3,0,1,1,27.88,31.82,61,12.998,682,8,8,8
8976,3,0,1,1,29.52,33.335,54,7.0015,337,8,8,9
8977,3,0,1,1,30.34,33.335,48,8.9981,199,8,8,10
8978,3,0,1,1,31.16,33.335,37,6.0032,274,8,8,11
8979,3,0,1,1,32.8,34.85,33,7.0015,343,8,8,12
8980,3,0,1,1,32.8,34.85,31,15.0013,300,8,8,13
8981,3,0,1,1,33.62,35.605,32,0.0,248,8,8,14
8982,3,0,1,1,32.8,34.85,33,16.9979,260,8,8,15
8983,3,0,1,1,33.62,35.605,32,15.0013,419,8,8,16
8984,3,0,1,1,33.62,36.365,34,12.998,897,8,8,17
8985,3,0,1,1,32.8,35.605,36,0.0,832,8,8,18
8986,3,0,1,1,31.16,34.09,40,7.0015,677,8,8,19
8987,3,0,1,1,31.16,34.09,40,6.0032,514,8,8,20
8988,3,0,1,1,30.34,33.335,48,12.998,356,8,8,21
8989,3,0,1,1,29.52,33.335,51,11.0014,254,8,8,22
8990,3,0,1,1,28.7,32.575,54,7.0015,226,8,8,23
8991,3,0,1,1,27.88,12.12,57,11.0014,88,8,8,0
8992,3,0,1,1,27.06,12.12,65,7.0015,54,8,8,1
8993,3,0,1,1,27.06,12.12,61,8.9981,19,8,8,2
8994,3,0,1,1,26.24,12.12,65,7.0015,6,8,8,3
8995,3,0,1,1,26.24,12.12,73,11.0014,9,8,8,4
8996,3,0,1,1,26.24,12.12,73,7.0015,36,8,8,5
8997,3,0,1,1,25.42,12.12,78,8.9981,157,8,8,6
8998,3,0,1,1,26.24,12.12,73,7.0015,379,8,8,7
8999,3,0,1,1,27.88,12.12,65,8.9981,668,8,8,8
9000,3,0,1,1,28.7,12.12,58,7.0015,378,8,8,9
9001,3,0,1,1,30.34,12.12,55,11.0014,231,8,8,10
9002,3,0,1,1,31.16,12.12,52,19.0012,303,8,8,11
9003,3,0,1,1,33.62,12.12,41,15.0013,365,8,8,12
9004,3,0,1,1,34.44,12.12,36,26.0027,357,8,8,13
9005,3,0,1,1,35.26,12.12,34,27.9993,328,8,8,14
9006,3,0,1,1,35.26,12.12,30,31.0009,383,8,8,15
9007,3,0,1,2,34.44,12.12,32,30.0026,488,8,8,16
9008,3,0,1,1,33.62,12.12,36,22.0028,791,8,8,17
9009,3,0,1,2,33.62,12.12,38,16.9979,669,8,8,18
9010,3,0,1,2,30.34,12.12,55,26.0027,491,8,8,19
9011,3,0,1,2,29.52,12.12,58,15.0013,359,8,8,20
9012,3,0,1,2,27.88,12.12,69,19.9995,255,8,8,21
9013,3,0,1,3,27.06,12.12,83,12.998,213,8,8,22
9014,3,0,1,3,26.24,12.12,83,15.0013,121,8,8,23
9015,3,0,0,2,26.24,28.79,83,15.0013,105,8,8,0
9016,3,0,0,3,25.42,27.275,94,11.0014,92,8,8,1
9017,3,0,0,3,25.42,28.03,88,11.0014,43,8,8,2
9018,3,0,0,1,25.42,28.03,88,12.998,30,8,8,3
9019,3,0,0,1,25.42,29.545,73,15.0013,13,8,8,4
9020,3,0,0,1,24.6,28.79,78,16.9979,9,8,8,5
9021,3,0,0,1,24.6,28.03,83,15.0013,27,8,8,6
9022,3,0,0,1,24.6,28.03,83,15.0013,64,8,8,7
9023,3,0,0,1,26.24,30.305,69,16.9979,189,8,8,8
9024,3,0,0,1,27.06,31.06,65,19.0012,292,8,8,9
9025,3,0,0,1,28.7,32.575,54,11.0014,480,8,8,10
9026,3,0,0,1,29.52,33.335,51,0.0,536,8,8,11
9027,3,0,0,1,31.16,33.335,37,12.998,654,8,8,12
9028,3,0,0,1,30.34,32.575,40,12.998,644,8,8,13
9029,3,0,0,1,31.16,33.335,37,19.0012,598,8,8,14
9030,3,0,0,1,31.16,33.335,37,15.0013,596,8,8,15
9031,3,0,0,1,31.16,33.335,37,16.9979,641,8,8,16
9032,3,0,0,1,31.16,33.335,37,15.0013,635,8,8,17
9033,3,0,0,1,30.34,32.575,37,11.0014,554,8,8,18
9034,3,0,0,1,28.7,31.82,45,11.0014,488,8,8,19
9035,3,0,0,1,28.7,31.82,45,7.0015,341,8,8,20
9036,3,0,0,1,27.06,31.06,61,0.0,338,8,8,21
9037,3,0,0,1,27.06,31.06,61,0.0,261,8,8,22
9038,3,0,0,1,26.24,30.305,65,6.0032,235,8,8,23
9039,3,0,0,1,27.06,31.06,57,6.0032,187,8,8,0
9040,3,0,0,1,26.24,30.305,65,0.0,131,8,8,1
9041,3,0,0,2,25.42,30.305,69,6.0032,119,8,8,2
9042,3,0,0,2,25.42,30.305,61,11.0014,55,8,8,3
9043,3,0,0,2,25.42,30.305,65,11.0014,26,8,8,4
9044,3,0,0,2,24.6,29.545,73,8.9981,11,8,8,5
9045,3,0,0,2,25.42,30.305,69,7.0015,20,8,8,6
9046,3,0,0,2,25.42,30.305,69,8.9981,41,8,8,7
9047,3,0,0,2,26.24,30.305,69,7.0015,124,8,8,8
9048,3,0,0,2,27.06,31.06,74,0.0,270,8,8,9
9049,3,0,0,2,27.88,31.82,69,0.0,425,8,8,10
9050,3,0,0,3,26.24,29.545,78,11.0014,272,8,8,11
9051,3,0,0,3,26.24,30.305,73,0.0,298,8,8,12
9052,3,0,0,3,26.24,28.79,83,8.9981,162,8,8,13
9053,3,0,0,3,26.24,30.305,73,0.0,149,8,8,14
9054,3,0,0,2,26.24,30.305,65,0.0,276,8,8,15
9055,3,0,0,2,27.06,31.06,65,0.0,356,8,8,16
9056,3,0,0,2,26.24,29.545,78,7.0015,343,8,8,17
9057,3,0,0,2,26.24,29.545,78,7.0015,377,8,8,18
9058,3,0,0,2,26.24,30.305,73,8.9981,341,8,8,19
9059,3,0,0,2,26.24,30.305,73,12.998,274,8,8,20
9060,3,0,0,3,25.42,29.545,78,6.0032,190,8,8,21
9061,3,0,0,2,25.42,29.545,78,11.0014,56,8,8,22
9062,3,0,0,2,25.42,29.545,73,0.0,46,8,8,23
9063,3,0,0,1,30.34,34.09,62,7.0015,168,9,9,0
9064,3,0,0,1,29.52,34.85,74,8.9981,79,9,9,1
9065,3,0,0,1,28.7,32.575,70,11.0014,69,9,9,2
9066,3,0,0,1,28.7,32.575,70,7.0015,35,9,9,3
9067,3,0,0,1,28.7,32.575,70,0.0,12,9,9,4
9068,3,0,0,1,27.88,31.82,79,0.0,22,9,9,5
9069,3,0,0,1,27.88,31.82,79,0.0,36,9,9,6
9070,3,0,0,2,30.34,34.09,58,8.9981,66,9,9,7
9071,3,0,0,2,31.16,35.605,58,16.9979,162,9,9,8
9072,3,0,0,2,31.16,35.605,58,12.998,237,9,9,9
9073,3,0,0,2,31.98,36.365,55,12.998,417,9,9,10
9074,3,0,0,2,32.8,37.88,55,15.0013,492,9,9,11
9075,3,0,0,2,32.8,37.88,55,11.0014,471,9,9,12
9076,3,0,0,2,33.62,38.635,52,6.0032,504,9,9,13
9077,3,0,0,2,35.26,39.395,44,11.0014,514,9,9,14
9078,3,0,0,2,35.26,39.395,44,19.0012,563,9,9,15
9079,3,0,0,2,34.44,39.395,49,11.0014,462,9,9,16
9080,3,0,0,2,33.62,38.635,52,0.0,463,9,9,17
9081,3,0,0,2,33.62,38.635,52,0.0,442,9,9,18
9082,3,0,0,3,31.98,37.12,62,0.0,392,9,9,19
9083,3,0,0,3,31.16,36.365,67,16.9979,207,9,9,20
9084,3,0,0,3,26.24,28.79,89,0.0,104,9,9,21
9085,3,0,0,2,27.06,29.545,89,0.0,78,9,9,22
9086,3,0,0,1,27.06,29.545,89,6.0032,145,9,9,23
9087,3,0,0,2,27.06,29.545,89,6.0032,99,9,9,0
9088,3,0,0,1,27.06,29.545,89,0.0,73,9,9,1
9089,3,0,0,1,27.06,29.545,89,0.0,84,9,9,2
9090,3,0,0,1,27.06,29.545,89,6.0032,42,9,9,3
9091,3,0,0,1,27.06,29.545,89,0.0,22,9,9,4
9092,3,0,0,1,27.06,29.545,89,0.0,12,9,9,5
9093,3,0,0,2,27.06,29.545,89,0.0,15,9,9,6
9094,3,0,0,1,27.06,29.545,94,6.0032,42,9,9,7
9095,3,0,0,1,27.88,31.82,89,6.0032,129,9,9,8
9096,3,0,0,2,28.7,33.335,84,0.0,232,9,9,9
9097,3,0,0,2,29.52,34.85,79,0.0,388,9,9,10
9098,3,0,0,2,30.34,34.85,70,0.0,489,9,9,11
9099,3,0,0,3,30.34,34.85,70,0.0,545,9,9,12
9100,3,0,0,3,29.52,34.85,74,6.0032,493,9,9,13
9101,3,0,0,3,29.52,34.85,79,6.0032,457,9,9,14
9102,3,0,0,3,30.34,35.605,74,8.9981,355,9,9,15
9103,3,0,0,1,30.34,34.85,70,0.0,474,9,9,16
9104,3,0,0,1,31.16,36.365,66,6.0032,503,9,9,17
9105,3,0,0,1,30.34,35.605,74,0.0,500,9,9,18
9106,3,0,0,2,28.7,33.335,84,15.0013,292,9,9,19
9107,3,0,0,2,28.7,33.335,84,11.0014,104,9,9,20
9108,3,0,0,1,28.7,32.575,70,11.0014,171,9,9,21
9109,3,0,0,3,27.88,31.82,83,8.9981,166,9,9,22
9110,3,0,0,3,27.06,29.545,89,6.0032,123,9,9,23
9111,3,1,0,2,27.06,29.545,94,0.0,104,9,9,0
9112,3,1,0,2,27.88,31.82,89,11.0014,55,9,9,1
9113,3,1,0,1,27.06,29.545,89,7.0015,40,9,9,2
9114,3,1,0,1,27.06,29.545,89,8.9981,28,9,9,3
9115,3,1,0,1,27.06,29.545,89,6.0032,11,9,9,4
9116,3,1,0,1,27.06,29.545,89,0.0,4,9,9,5
9117,3,1,0,1,27.06,29.545,94,0.0,15,9,9,6
9118,3,1,0,1,27.88,31.82,85,0.0,43,9,9,7
9119,3,1,0,2,28.7,33.335,84,7.0015,127,9,9,8
9120,3,1,0,2,28.7,33.335,84,8.9981,229,9,9,9
9121,3,1,0,2,30.34,35.605,74,15.0013,359,9,9,10
9122,3,1,0,2,30.34,34.85,70,19.0012,459,9,9,11
9123,3,1,0,2,31.16,35.605,62,19.9995,543,9,9,12
9124,3,1,0,2,31.16,36.365,66,16.9979,566,9,9,13
9125,3,1,0,1,30.34,34.85,70,19.9995,512,9,9,14
9126,3,1,0,1,30.34,34.85,70,15.0013,449,9,9,15
9127,3,1,0,1,30.34,34.85,70,15.0013,500,9,9,16
9128,3,1,0,1,30.34,34.85,70,8.9981,498,9,9,17
9129,3,1,0,1,30.34,34.85,66,11.0014,482,9,9,18
9130,3,1,0,1,29.52,34.85,74,12.998,374,9,9,19
9131,3,1,0,1,29.52,34.09,76,7.0015,261,9,9,20
9132,3,1,0,1,29.52,34.09,76,7.0015,184,9,9,21
9133,3,1,0,2,28.7,33.335,84,8.9981,121,9,9,22
9134,3,1,0,2,28.7,33.335,84,16.9979,70,9,9,23
9135,3,0,1,2,28.7,33.335,84,16.9979,29,9,9,0
9136,3,0,1,1,27.88,31.82,82,8.9981,24,9,9,1
9137,3,0,1,1,27.88,31.82,82,8.9981,5,9,9,2
9138,3,0,1,2,27.06,29.545,89,6.0032,10,9,9,3
9139,3,0,1,2,27.06,29.545,89,0.0,8,9,9,4
9140,3,0,1,2,27.06,29.545,89,0.0,38,9,9,5
9141,3,0,1,2,27.88,31.82,89,7.0015,172,9,9,6
9142,3,0,1,2,27.88,31.82,89,7.0015,493,9,9,7
9143,3,0,1,1,28.7,33.335,84,11.0014,632,9,9,8
9144,3,0,1,2,29.52,34.85,79,15.0013,323,9,9,9
9145,3,0,1,2,29.52,34.85,74,16.9979,172,9,9,10
